DT50,KOC,Freundlich,Rate,Scenario,Result
70,375,1.1,105,5,0.643
70,375,1.1,105,6,0.425
70,375,1.1,105,7,0.4970000000000001
70,375,1.1,105,8,0.009000000000000001
70,375,1.1,105,9,0.062
200,1835,1.05,1925,1,0.006999999999999999
200,1835,1.05,1925,2,0.241
200,1835,1.05,1925,3,0.006999999999999999
200,1835,1.05,1925,4,0.219
200,1835,1.05,1925,5,0.521
200,1835,1.05,1925,6,0.272
200,1835,1.05,1925,7,0.218
200,1835,1.05,1925,8,0.0
200,1835,1.05,1925,9,0.001
85,425,0.75,1485,1,0.0
85,425,0.75,1485,2,0.0
85,425,0.75,1485,3,0.0
85,425,0.75,1485,4,0.0
85,425,0.75,1485,5,0.0
85,425,0.75,1485,6,0.0
85,425,0.75,1485,7,0.0
85,425,0.75,1485,8,0.0
85,425,0.75,1485,9,0.0
60,1385,0.85,45,1,0.0
60,1385,0.85,45,2,0.0
60,1385,0.85,45,3,0.0
60,1385,0.85,45,4,0.0
60,1385,0.85,45,5,0.0
60,1385,0.85,45,6,0.0
60,1385,0.85,45,7,0.0
60,1385,0.85,45,8,0.0
60,1385,0.85,45,9,0.0
150,605,1.1,195,1,0.6559999999999999
150,605,1.1,195,2,2.084
150,605,1.1,195,3,0.952
150,605,1.1,195,4,1.801
150,605,1.1,195,5,2.15
150,605,1.1,195,6,1.72
150,605,1.1,195,7,1.622
150,605,1.1,195,8,0.036000000000000004
150,605,1.1,195,9,0.329
200,1465,0.95,765,1,0.0
200,1465,0.95,765,2,0.004
200,1465,0.95,765,3,0.0
200,1465,0.95,765,4,0.003
200,1465,0.95,765,5,0.019
200,1465,0.95,765,6,0.006
200,1465,0.95,765,7,0.004
200,1465,0.95,765,8,0.0
200,1465,0.95,765,9,0.0
155,1175,0.85,275,1,0.0
155,1175,0.85,275,2,0.0
155,1175,0.85,275,3,0.0
155,1175,0.85,275,4,0.0
155,1175,0.85,275,5,0.0
155,1175,0.85,275,6,0.0
155,1175,0.85,275,7,0.0
155,1175,0.85,275,8,0.0
155,1175,0.85,275,9,0.0
15,1695,0.7,1825,1,0.0
15,1695,0.7,1825,2,0.0
15,1695,0.7,1825,3,0.0
15,1695,0.7,1825,4,0.0
15,1695,0.7,1825,5,0.0
15,1695,0.7,1825,6,0.0
15,1695,0.7,1825,7,0.0
15,1695,0.7,1825,8,0.0
15,1695,0.7,1825,9,0.0
190,135,1.1,255,1,26.141
190,135,1.1,255,2,32.861
190,135,1.1,255,3,28.602
190,135,1.1,255,4,27.162
190,135,1.1,255,5,24.738000000000003
190,135,1.1,255,6,25.146
190,135,1.1,255,7,19.689
190,135,1.1,255,8,8.745
190,135,1.1,255,9,22.075
80,1265,0.85,1695,1,0.0
80,1265,0.85,1695,2,0.0
80,1265,0.85,1695,3,0.0
80,1265,0.85,1695,4,0.0
80,1265,0.85,1695,5,0.0
80,1265,0.85,1695,6,0.0
80,1265,0.85,1695,7,0.0
80,1265,0.85,1695,8,0.0
80,1265,0.85,1695,9,0.0
130,575,1.1,1555,1,1.937
130,575,1.1,1555,2,7.829
130,575,1.1,1555,3,3.2230000000000003
130,575,1.1,1555,4,6.949
130,575,1.1,1555,5,8.729
130,575,1.1,1555,6,6.63
130,575,1.1,1555,7,6.234
130,575,1.1,1555,8,0.078
130,575,1.1,1555,9,0.855
50,1095,0.75,95,1,0.0
50,1095,0.75,95,2,0.0
50,1095,0.75,95,3,0.0
50,1095,0.75,95,4,0.0
50,1095,0.75,95,5,0.0
50,1095,0.75,95,6,0.0
50,1095,0.75,95,7,0.0
50,1095,0.75,95,8,0.0
50,1095,0.75,95,9,0.0
190,25,0.8,1195,1,344.28
190,25,0.8,1195,2,307.382
190,25,0.8,1195,3,322.644
190,25,0.8,1195,4,245.901
190,25,0.8,1195,5,180.995
190,25,0.8,1195,6,274.495
190,25,0.8,1195,7,159.184
190,25,0.8,1195,8,182.791
190,25,0.8,1195,9,270.458
125,425,1.05,1375,1,2.142
125,425,1.05,1375,2,9.073
125,425,1.05,1375,3,3.615
125,425,1.05,1375,4,7.779
125,425,1.05,1375,5,9.597
125,425,1.05,1375,6,7.312
125,425,1.05,1375,7,7.121
125,425,1.05,1375,8,0.063
125,425,1.05,1375,9,0.8859999999999999
70,1355,0.9,1685,1,0.0
70,1355,0.9,1685,2,0.0
70,1355,0.9,1685,3,0.0
70,1355,0.9,1685,4,0.0
70,1355,0.9,1685,5,0.0
70,1355,0.9,1685,6,0.0
70,1355,0.9,1685,7,0.0
70,1355,0.9,1685,8,0.0
70,1355,0.9,1685,9,0.0
115,1855,1.1,1345,1,0.006
115,1855,1.1,1345,2,0.08199999999999999
115,1855,1.1,1345,3,0.015
115,1855,1.1,1345,4,0.084
115,1855,1.1,1345,5,0.142
115,1855,1.1,1345,6,0.08
115,1855,1.1,1345,7,0.066
115,1855,1.1,1345,8,0.0
115,1855,1.1,1345,9,0.002
110,755,0.7,895,1,0.0
110,755,0.7,895,2,0.0
110,755,0.7,895,3,0.0
110,755,0.7,895,4,0.0
110,755,0.7,895,5,0.0
110,755,0.7,895,6,0.0
110,755,0.7,895,7,0.0
110,755,0.7,895,8,0.0
110,755,0.7,895,9,0.0
30,1475,1.05,1715,1,0.0
30,1475,1.05,1715,2,0.0
30,1475,1.05,1715,3,0.0
30,1475,1.05,1715,4,0.0
30,1475,1.05,1715,5,0.0
30,1475,1.05,1715,6,0.0
30,1475,1.05,1715,7,0.0
30,1475,1.05,1715,8,0.0
30,1475,1.05,1715,9,0.0
20,545,0.85,1065,1,0.0
20,545,0.85,1065,2,0.0
20,545,0.85,1065,3,0.0
20,545,0.85,1065,4,0.0
20,545,0.85,1065,5,0.0
20,545,0.85,1065,6,0.0
20,545,0.85,1065,7,0.0
20,545,0.85,1065,8,0.0
20,545,0.85,1065,9,0.0
30,1145,0.75,935,1,0.0
30,1145,0.75,935,2,0.0
30,1145,0.75,935,3,0.0
30,1145,0.75,935,4,0.0
30,1145,0.75,935,5,0.0
30,1145,0.75,935,6,0.0
30,1145,0.75,935,7,0.0
30,1145,0.75,935,8,0.0
30,1145,0.75,935,9,0.0
170,245,0.9,135,1,0.228
170,245,0.9,135,2,1.356
170,245,0.9,135,3,0.318
170,245,0.9,135,4,1.031
170,245,0.9,135,5,1.392
170,245,0.9,135,6,0.985
170,245,0.9,135,7,0.917
170,245,0.9,135,8,0.001
170,245,0.9,135,9,0.081
35,475,0.7,1575,1,0.0
35,475,0.7,1575,2,0.0
35,475,0.7,1575,3,0.0
35,475,0.7,1575,4,0.0
35,475,0.7,1575,5,0.0
35,475,0.7,1575,6,0.0
35,475,0.7,1575,7,0.0
35,475,0.7,1575,8,0.0
35,475,0.7,1575,9,0.0
35,1695,1.0,245,1,0.0
35,1695,1.0,245,2,0.0
35,1695,1.0,245,3,0.0
35,1695,1.0,245,4,0.0
35,1695,1.0,245,5,0.0
35,1695,1.0,245,6,0.0
35,1695,1.0,245,7,0.0
35,1695,1.0,245,8,0.0
35,1695,1.0,245,9,0.0
90,475,0.8,865,1,0.0
90,475,0.8,865,2,0.0
90,475,0.8,865,3,0.0
90,475,0.8,865,4,0.0
90,475,0.8,865,5,0.0
90,475,0.8,865,6,0.0
90,475,0.8,865,7,0.0
90,475,0.8,865,8,0.0
90,475,0.8,865,9,0.0
60,385,0.75,1935,1,0.0
60,385,0.75,1935,2,0.0
60,385,0.75,1935,3,0.0
60,385,0.75,1935,4,0.0
60,385,0.75,1935,5,0.0
60,385,0.75,1935,6,0.0
60,385,0.75,1935,7,0.0
60,385,0.75,1935,8,0.0
60,385,0.75,1935,9,0.0
175,1275,0.75,1995,1,0.0
175,1275,0.75,1995,2,0.0
175,1275,0.75,1995,3,0.0
175,1275,0.75,1995,4,0.0
175,1275,0.75,1995,5,0.0
175,1275,0.75,1995,6,0.0
175,1275,0.75,1995,7,0.0
175,1275,0.75,1995,8,0.0
175,1275,0.75,1995,9,0.0
40,1905,0.95,1395,1,0.0
40,1905,0.95,1395,2,0.0
40,1905,0.95,1395,3,0.0
40,1905,0.95,1395,4,0.0
40,1905,0.95,1395,5,0.0
40,1905,0.95,1395,6,0.0
40,1905,0.95,1395,7,0.0
40,1905,0.95,1395,8,0.0
40,1905,0.95,1395,9,0.0
90,65,1.1,1905,1,97.166
90,65,1.1,1905,2,167.562
90,65,1.1,1905,3,145.13
90,65,1.1,1905,4,137.576
90,65,1.1,1905,5,130.592
90,65,1.1,1905,6,104.567
90,65,1.1,1905,7,92.393
90,65,1.1,1905,8,31.821
90,65,1.1,1905,9,55.715
125,405,0.75,1585,1,0.0
125,405,0.75,1585,2,0.0
125,405,0.75,1585,3,0.0
125,405,0.75,1585,4,0.0
125,405,0.75,1585,5,0.0
125,405,0.75,1585,6,0.0
125,405,0.75,1585,7,0.0
125,405,0.75,1585,8,0.0
125,405,0.75,1585,9,0.0
10,945,1.0,765,1,0.0
10,945,1.0,765,2,0.0
10,945,1.0,765,3,0.0
10,945,1.0,765,4,0.0
10,945,1.0,765,5,0.0
10,945,1.0,765,6,0.0
10,945,1.0,765,7,0.0
10,945,1.0,765,8,0.0
10,945,1.0,765,9,0.0
20,185,0.95,1855,1,0.0
20,185,0.95,1855,2,0.014
20,185,0.95,1855,3,0.001
20,185,0.95,1855,4,0.006
20,185,0.95,1855,5,0.015
20,185,0.95,1855,6,0.003
20,185,0.95,1855,7,0.005
20,185,0.95,1855,8,0.0
20,185,0.95,1855,9,0.0
20,1765,1.1,315,1,0.0
20,1765,1.1,315,2,0.0
20,1765,1.1,315,3,0.0
20,1765,1.1,315,4,0.0
20,1765,1.1,315,5,0.0
20,1765,1.1,315,6,0.0
20,1765,1.1,315,7,0.0
20,1765,1.1,315,8,0.0
20,1765,1.1,315,9,0.0
160,975,1.0,1165,1,0.01
160,975,1.0,1165,2,0.368
160,975,1.0,1165,3,0.016
160,975,1.0,1165,4,0.334
160,975,1.0,1165,5,0.669
160,975,1.0,1165,6,0.35200000000000004
160,975,1.0,1165,7,0.316
160,975,1.0,1165,8,0.0
160,975,1.0,1165,9,0.002
105,1765,1.0,395,1,0.0
105,1765,1.0,395,2,0.0
105,1765,1.0,395,3,0.0
105,1765,1.0,395,4,0.0
105,1765,1.0,395,5,0.001
105,1765,1.0,395,6,0.0
105,1765,1.0,395,7,0.0
105,1765,1.0,395,8,0.0
105,1765,1.0,395,9,0.0
135,1295,0.8,1365,1,0.0
135,1295,0.8,1365,2,0.0
135,1295,0.8,1365,3,0.0
135,1295,0.8,1365,4,0.0
135,1295,0.8,1365,5,0.0
135,1295,0.8,1365,6,0.0
135,1295,0.8,1365,7,0.0
135,1295,0.8,1365,8,0.0
135,1295,0.8,1365,9,0.0
195,1245,0.7,1545,1,0.0
195,1245,0.7,1545,2,0.0
195,1245,0.7,1545,3,0.0
195,1245,0.7,1545,4,0.0
195,1245,0.7,1545,5,0.0
195,1245,0.7,1545,6,0.0
195,1245,0.7,1545,7,0.0
195,1245,0.7,1545,8,0.0
195,1245,0.7,1545,9,0.0
80,1815,0.75,1655,1,0.0
80,1815,0.75,1655,2,0.0
80,1815,0.75,1655,3,0.0
80,1815,0.75,1655,4,0.0
80,1815,0.75,1655,5,0.0
80,1815,0.75,1655,6,0.0
80,1815,0.75,1655,7,0.0
80,1815,0.75,1655,8,0.0
80,1815,0.75,1655,9,0.0
55,555,1.0,165,1,0.0
55,555,1.0,165,2,0.004
55,555,1.0,165,3,0.001
55,555,1.0,165,4,0.004
55,555,1.0,165,5,0.006999999999999999
55,555,1.0,165,6,0.004
55,555,1.0,165,7,0.003
55,555,1.0,165,8,0.0
55,555,1.0,165,9,0.0
10,1395,0.7,1985,1,0.0
10,1395,0.7,1985,2,0.0
10,1395,0.7,1985,3,0.0
10,1395,0.7,1985,4,0.0
10,1395,0.7,1985,5,0.0
10,1395,0.7,1985,6,0.0
10,1395,0.7,1985,7,0.0
10,1395,0.7,1985,8,0.0
10,1395,0.7,1985,9,0.0
30,1265,1.1,475,1,0.0
30,1265,1.1,475,2,0.001
30,1265,1.1,475,3,0.0
30,1265,1.1,475,4,0.0
30,1265,1.1,475,5,0.001
30,1265,1.1,475,6,0.0
30,1265,1.1,475,7,0.0
30,1265,1.1,475,8,0.0
30,1265,1.1,475,9,0.0
145,355,0.8,1315,1,0.0
145,355,0.8,1315,2,0.252
145,355,0.8,1315,3,0.0
145,355,0.8,1315,4,0.13
145,355,0.8,1315,5,0.5489999999999999
145,355,0.8,1315,6,0.177
145,355,0.8,1315,7,0.141
145,355,0.8,1315,8,0.0
145,355,0.8,1315,9,0.0
150,1365,0.8,935,1,0.0
150,1365,0.8,935,2,0.0
150,1365,0.8,935,3,0.0
150,1365,0.8,935,4,0.0
150,1365,0.8,935,5,0.0
150,1365,0.8,935,6,0.0
150,1365,0.8,935,7,0.0
150,1365,0.8,935,8,0.0
150,1365,0.8,935,9,0.0
150,1285,1.0,105,1,0.0
150,1285,1.0,105,2,0.005
150,1285,1.0,105,3,0.0
150,1285,1.0,105,4,0.005
150,1285,1.0,105,5,0.012
150,1285,1.0,105,6,0.005
150,1285,1.0,105,7,0.004
150,1285,1.0,105,8,0.0
150,1285,1.0,105,9,0.0
145,865,0.9,945,1,0.0
145,865,0.9,945,2,0.003
145,865,0.9,945,3,0.0
145,865,0.9,945,4,0.001
145,865,0.9,945,5,0.011
145,865,0.9,945,6,0.003
145,865,0.9,945,7,0.002
145,865,0.9,945,8,0.0
145,865,0.9,945,9,0.0
115,1105,0.75,335,1,0.0
115,1105,0.75,335,2,0.0
115,1105,0.75,335,3,0.0
115,1105,0.75,335,4,0.0
115,1105,0.75,335,5,0.0
115,1105,0.75,335,6,0.0
115,1105,0.75,335,7,0.0
115,1105,0.75,335,8,0.0
115,1105,0.75,335,9,0.0
155,1405,0.7,1085,1,0.0
155,1405,0.7,1085,2,0.0
155,1405,0.7,1085,3,0.0
155,1405,0.7,1085,4,0.0
155,1405,0.7,1085,5,0.0
155,1405,0.7,1085,6,0.0
155,1405,0.7,1085,7,0.0
155,1405,0.7,1085,8,0.0
155,1405,0.7,1085,9,0.0
165,1825,0.9,1595,1,0.0
165,1825,0.9,1595,2,0.0
165,1825,0.9,1595,3,0.0
165,1825,0.9,1595,4,0.0
165,1825,0.9,1595,5,0.0
165,1825,0.9,1595,6,0.0
165,1825,0.9,1595,7,0.0
165,1825,0.9,1595,8,0.0
165,1825,0.9,1595,9,0.0
155,425,1.1,1695,1,9.484
155,425,1.1,1695,2,26.638
155,425,1.1,1695,3,12.98
155,425,1.1,1695,4,22.491
155,425,1.1,1695,5,26.209
155,425,1.1,1695,6,21.371
155,425,1.1,1695,7,20.342
155,425,1.1,1695,8,0.632
155,425,1.1,1695,9,5.015
145,405,0.85,285,1,0.0
145,405,0.85,285,2,0.017
145,405,0.85,285,3,0.0
145,405,0.85,285,4,0.008
145,405,0.85,285,5,0.046
145,405,0.85,285,6,0.014
145,405,0.85,285,7,0.01
145,405,0.85,285,8,0.0
145,405,0.85,285,9,0.0
140,705,0.8,885,1,0.0
140,705,0.8,885,2,0.0
140,705,0.8,885,3,0.0
140,705,0.8,885,4,0.0
140,705,0.8,885,5,0.0
140,705,0.8,885,6,0.0
140,705,0.8,885,7,0.0
140,705,0.8,885,8,0.0
140,705,0.8,885,9,0.0
155,1065,0.8,1685,1,0.0
155,1065,0.8,1685,2,0.0
155,1065,0.8,1685,3,0.0
155,1065,0.8,1685,4,0.0
155,1065,0.8,1685,5,0.0
155,1065,0.8,1685,6,0.0
155,1065,0.8,1685,7,0.0
155,1065,0.8,1685,8,0.0
155,1065,0.8,1685,9,0.0
120,755,0.85,275,1,0.0
120,755,0.85,275,2,0.0
120,755,0.85,275,3,0.0
120,755,0.85,275,4,0.0
120,755,0.85,275,5,0.0
120,755,0.85,275,6,0.0
120,755,0.85,275,7,0.0
120,755,0.85,275,8,0.0
120,755,0.85,275,9,0.0
35,685,0.75,355,1,0.0
35,685,0.75,355,2,0.0
35,685,0.75,355,3,0.0
35,685,0.75,355,4,0.0
35,685,0.75,355,5,0.0
35,685,0.75,355,6,0.0
35,685,0.75,355,7,0.0
35,685,0.75,355,8,0.0
35,685,0.75,355,9,0.0
5,1965,0.9,1335,1,0.0
5,1965,0.9,1335,2,0.0
5,1965,0.9,1335,3,0.0
5,1965,0.9,1335,4,0.0
5,1965,0.9,1335,5,0.0
5,1965,0.9,1335,6,0.0
5,1965,0.9,1335,7,0.0
5,1965,0.9,1335,8,0.0
5,1965,0.9,1335,9,0.0
45,605,0.75,565,1,0.0
45,605,0.75,565,2,0.0
45,605,0.75,565,3,0.0
45,605,0.75,565,4,0.0
45,605,0.75,565,5,0.0
45,605,0.75,565,6,0.0
45,605,0.75,565,7,0.0
45,605,0.75,565,8,0.0
45,605,0.75,565,9,0.0
190,1855,1.1,475,1,0.024
190,1855,1.1,475,2,0.259
190,1855,1.1,475,3,0.032
190,1855,1.1,475,4,0.255
190,1855,1.1,475,5,0.438
190,1855,1.1,475,6,0.269
190,1855,1.1,475,7,0.239
190,1855,1.1,475,8,0.0
190,1855,1.1,475,9,0.009000000000000001
100,375,0.75,875,1,0.0
100,375,0.75,875,2,0.0
100,375,0.75,875,3,0.0
100,375,0.75,875,4,0.0
100,375,0.75,875,5,0.0
100,375,0.75,875,6,0.0
100,375,0.75,875,7,0.0
100,375,0.75,875,8,0.0
100,375,0.75,875,9,0.0
70,1175,1.1,1285,1,0.006
70,1175,1.1,1285,2,0.07200000000000001
70,1175,1.1,1285,3,0.021
70,1175,1.1,1285,4,0.073
70,1175,1.1,1285,5,0.111
70,1175,1.1,1285,6,0.066
70,1175,1.1,1285,7,0.059
70,1175,1.1,1285,8,0.0
70,1175,1.1,1285,9,0.001
70,1355,1.1,475,1,0.002
70,1355,1.1,475,2,0.022
70,1355,1.1,475,3,0.006
70,1355,1.1,475,4,0.022
70,1355,1.1,475,5,0.035
70,1355,1.1,475,6,0.02
70,1355,1.1,475,7,0.018000000000000002
70,1355,1.1,475,8,0.0
70,1355,1.1,475,9,0.0
120,1725,0.85,925,1,0.0
120,1725,0.85,925,2,0.0
120,1725,0.85,925,3,0.0
120,1725,0.85,925,4,0.0
120,1725,0.85,925,5,0.0
120,1725,0.85,925,6,0.0
120,1725,0.85,925,7,0.0
120,1725,0.85,925,8,0.0
120,1725,0.85,925,9,0.0
15,975,1.0,835,1,0.0
15,975,1.0,835,2,0.0
15,975,1.0,835,3,0.0
15,975,1.0,835,4,0.0
15,975,1.0,835,5,0.0
15,975,1.0,835,6,0.0
15,975,1.0,835,7,0.0
15,975,1.0,835,8,0.0
15,975,1.0,835,9,0.0
180,1625,0.9,875,1,0.0
180,1625,0.9,875,2,0.0
180,1625,0.9,875,3,0.0
180,1625,0.9,875,4,0.0
180,1625,0.9,875,5,0.0
180,1625,0.9,875,6,0.0
180,1625,0.9,875,7,0.0
180,1625,0.9,875,8,0.0
180,1625,0.9,875,9,0.0
135,1345,0.9,1895,1,0.0
135,1345,0.9,1895,2,0.0
135,1345,0.9,1895,3,0.0
135,1345,0.9,1895,4,0.0
135,1345,0.9,1895,5,0.0
135,1345,0.9,1895,6,0.0
135,1345,0.9,1895,7,0.0
135,1345,0.9,1895,8,0.0
135,1345,0.9,1895,9,0.0
25,1295,0.9,665,1,0.0
25,1295,0.9,665,2,0.0
25,1295,0.9,665,3,0.0
25,1295,0.9,665,4,0.0
25,1295,0.9,665,5,0.0
25,1295,0.9,665,6,0.0
25,1295,0.9,665,7,0.0
25,1295,0.9,665,8,0.0
25,1295,0.9,665,9,0.0
20,1025,0.75,765,1,0.0
20,1025,0.75,765,2,0.0
20,1025,0.75,765,3,0.0
20,1025,0.75,765,4,0.0
20,1025,0.75,765,5,0.0
20,1025,0.75,765,6,0.0
20,1025,0.75,765,7,0.0
20,1025,0.75,765,8,0.0
20,1025,0.75,765,9,0.0
60,1825,0.85,205,1,0.0
60,1825,0.85,205,2,0.0
60,1825,0.85,205,3,0.0
60,1825,0.85,205,4,0.0
60,1825,0.85,205,5,0.0
60,1825,0.85,205,6,0.0
60,1825,0.85,205,7,0.0
60,1825,0.85,205,8,0.0
60,1825,0.85,205,9,0.0
80,1265,0.85,75,1,0.0
80,1265,0.85,75,2,0.0
80,1265,0.85,75,3,0.0
80,1265,0.85,75,4,0.0
80,1265,0.85,75,5,0.0
80,1265,0.85,75,6,0.0
80,1265,0.85,75,7,0.0
80,1265,0.85,75,8,0.0
80,1265,0.85,75,9,0.0
110,555,0.75,585,1,0.0
110,555,0.75,585,2,0.0
110,555,0.75,585,3,0.0
110,555,0.75,585,4,0.0
110,555,0.75,585,5,0.0
110,555,0.75,585,6,0.0
110,555,0.75,585,7,0.0
110,555,0.75,585,8,0.0
110,555,0.75,585,9,0.0
90,725,0.7,255,1,0.0
90,725,0.7,255,2,0.0
90,725,0.7,255,3,0.0
90,725,0.7,255,4,0.0
90,725,0.7,255,5,0.0
90,725,0.7,255,6,0.0
90,725,0.7,255,7,0.0
90,725,0.7,255,8,0.0
90,725,0.7,255,9,0.0
15,1745,0.95,1585,1,0.0
15,1745,0.95,1585,2,0.0
15,1745,0.95,1585,3,0.0
15,1745,0.95,1585,4,0.0
15,1745,0.95,1585,5,0.0
15,1745,0.95,1585,6,0.0
15,1745,0.95,1585,7,0.0
15,1745,0.95,1585,8,0.0
15,1745,0.95,1585,9,0.0
25,1355,1.0,355,1,0.0
25,1355,1.0,355,2,0.0
25,1355,1.0,355,3,0.0
25,1355,1.0,355,4,0.0
25,1355,1.0,355,5,0.0
25,1355,1.0,355,6,0.0
25,1355,1.0,355,7,0.0
25,1355,1.0,355,8,0.0
25,1355,1.0,355,9,0.0
105,1545,0.85,235,1,0.0
105,1545,0.85,235,2,0.0
105,1545,0.85,235,3,0.0
105,1545,0.85,235,4,0.0
105,1545,0.85,235,5,0.0
105,1545,0.85,235,6,0.0
105,1545,0.85,235,7,0.0
105,1545,0.85,235,8,0.0
105,1545,0.85,235,9,0.0
140,275,1.0,435,1,2.516
140,275,1.0,435,2,7.697999999999999
140,275,1.0,435,3,3.705
140,275,1.0,435,4,6.202000000000001
140,275,1.0,435,5,7.474
140,275,1.0,435,6,5.7860000000000005
140,275,1.0,435,7,5.381
140,275,1.0,435,8,0.091
140,275,1.0,435,9,1.192
125,115,0.8,765,1,4.301
125,115,0.8,765,2,17.737000000000005
125,115,0.8,765,3,7.371
125,115,0.8,765,4,11.886
125,115,0.8,765,5,16.006
125,115,0.8,765,6,10.79
125,115,0.8,765,7,10.05
125,115,0.8,765,8,0.012
125,115,0.8,765,9,1.5219999999999998
75,1065,1.1,1255,1,0.013
75,1065,1.1,1255,2,0.139
75,1065,1.1,1255,3,0.042
75,1065,1.1,1255,4,0.139
75,1065,1.1,1255,5,0.208
75,1065,1.1,1255,6,0.127
75,1065,1.1,1255,7,0.117
75,1065,1.1,1255,8,0.0
75,1065,1.1,1255,9,0.003
60,1665,0.9,325,1,0.0
60,1665,0.9,325,2,0.0
60,1665,0.9,325,3,0.0
60,1665,0.9,325,4,0.0
60,1665,0.9,325,5,0.0
60,1665,0.9,325,6,0.0
60,1665,0.9,325,7,0.0
60,1665,0.9,325,8,0.0
60,1665,0.9,325,9,0.0
185,1315,0.7,465,1,0.0
185,1315,0.7,465,2,0.0
185,1315,0.7,465,3,0.0
185,1315,0.7,465,4,0.0
185,1315,0.7,465,5,0.0
185,1315,0.7,465,6,0.0
185,1315,0.7,465,7,0.0
185,1315,0.7,465,8,0.0
185,1315,0.7,465,9,0.0
130,1185,0.95,1855,1,0.0
130,1185,0.95,1855,2,0.006
130,1185,0.95,1855,3,0.0
130,1185,0.95,1855,4,0.004
130,1185,0.95,1855,5,0.02
130,1185,0.95,1855,6,0.006
130,1185,0.95,1855,7,0.004
130,1185,0.95,1855,8,0.0
130,1185,0.95,1855,9,0.0
195,425,0.9,1345,1,0.435
195,425,0.9,1345,2,6.9510000000000005
195,425,0.9,1345,3,0.37
195,425,0.9,1345,4,5.545
195,425,0.9,1345,5,8.087
195,425,0.9,1345,6,5.276
195,425,0.9,1345,7,4.872
195,425,0.9,1345,8,0.0
195,425,0.9,1345,9,0.096
120,395,0.95,1775,1,0.337
120,395,0.95,1775,2,3.919
120,395,0.95,1775,3,0.815
120,395,0.95,1775,4,3.212
120,395,0.95,1775,5,4.806
120,395,0.95,1775,6,2.977
120,395,0.95,1775,7,3.012
120,395,0.95,1775,8,0.001
120,395,0.95,1775,9,0.08900000000000001
60,1455,1.0,1285,1,0.0
60,1455,1.0,1285,2,0.0
60,1455,1.0,1285,3,0.0
60,1455,1.0,1285,4,0.0
60,1455,1.0,1285,5,0.0
60,1455,1.0,1285,6,0.0
60,1455,1.0,1285,7,0.0
60,1455,1.0,1285,8,0.0
60,1455,1.0,1285,9,0.0
45,1125,0.95,235,1,0.0
45,1125,0.95,235,2,0.0
45,1125,0.95,235,3,0.0
45,1125,0.95,235,4,0.0
45,1125,0.95,235,5,0.0
45,1125,0.95,235,6,0.0
45,1125,0.95,235,7,0.0
45,1125,0.95,235,8,0.0
45,1125,0.95,235,9,0.0
55,1025,0.7,1215,1,0.0
55,1025,0.7,1215,2,0.0
55,1025,0.7,1215,3,0.0
55,1025,0.7,1215,4,0.0
55,1025,0.7,1215,5,0.0
55,1025,0.7,1215,6,0.0
55,1025,0.7,1215,7,0.0
55,1025,0.7,1215,8,0.0
55,1025,0.7,1215,9,0.0
175,675,1.05,295,1,0.34700000000000003
175,675,1.05,295,2,1.69
175,675,1.05,295,3,0.475
175,675,1.05,295,4,1.484
175,675,1.05,295,5,1.949
175,675,1.05,295,6,1.372
175,675,1.05,295,7,1.378
175,675,1.05,295,8,0.008
175,675,1.05,295,9,0.158
130,1445,0.75,1095,1,0.0
130,1445,0.75,1095,2,0.0
130,1445,0.75,1095,3,0.0
130,1445,0.75,1095,4,0.0
130,1445,0.75,1095,5,0.0
130,1445,0.75,1095,6,0.0
130,1445,0.75,1095,7,0.0
130,1445,0.75,1095,8,0.0
130,1445,0.75,1095,9,0.0
80,1195,0.7,95,1,0.0
80,1195,0.7,95,2,0.0
80,1195,0.7,95,3,0.0
80,1195,0.7,95,4,0.0
80,1195,0.7,95,5,0.0
80,1195,0.7,95,6,0.0
80,1195,0.7,95,7,0.0
80,1195,0.7,95,8,0.0
80,1195,0.7,95,9,0.0
185,1405,1.0,1355,1,0.001
185,1405,1.0,1355,2,0.113
185,1405,1.0,1355,3,0.001
185,1405,1.0,1355,4,0.095
185,1405,1.0,1355,5,0.268
185,1405,1.0,1355,6,0.125
185,1405,1.0,1355,7,0.097
185,1405,1.0,1355,8,0.0
185,1405,1.0,1355,9,0.0
150,985,0.7,1225,1,0.0
150,985,0.7,1225,2,0.0
150,985,0.7,1225,3,0.0
150,985,0.7,1225,4,0.0
150,985,0.7,1225,5,0.0
150,985,0.7,1225,6,0.0
150,985,0.7,1225,7,0.0
150,985,0.7,1225,8,0.0
150,985,0.7,1225,9,0.0
135,225,0.7,1155,1,0.0
135,225,0.7,1155,2,0.032
135,225,0.7,1155,3,0.0
135,225,0.7,1155,4,0.001
135,225,0.7,1155,5,0.106
135,225,0.7,1155,6,0.01
135,225,0.7,1155,7,0.006
135,225,0.7,1155,8,0.0
135,225,0.7,1155,9,0.0
90,245,0.95,1845,1,1.095
90,245,0.95,1845,2,8.074
90,245,0.95,1845,3,2.729
90,245,0.95,1845,4,6.619
90,245,0.95,1845,5,9.06
90,245,0.95,1845,6,5.874
90,245,0.95,1845,7,5.8889999999999985
90,245,0.95,1845,8,0.005
90,245,0.95,1845,9,0.29
40,845,0.7,1595,1,0.0
40,845,0.7,1595,2,0.0
40,845,0.7,1595,3,0.0
40,845,0.7,1595,4,0.0
40,845,0.7,1595,5,0.0
40,845,0.7,1595,6,0.0
